name	essround	edition	proddate	idno	cntry	tvtot	tvpol	rdtot	rdpol	nwsptot	nwsppol	netuse	ppltrst	pplfair	pplhlp	polintr	polcmpl	poldcs	trstprl	trstlgl	trstplc	trstplt	trstprt	trstep	trstun	vote	prtvtfi	pbldmn	bctprd	clsprty	prtclfi	prtdgcl	mmbprty	prtmbfi	lrscale	stflife	stfeco	stfgov	stfdem	stfedu	stfhlth	gincdif	freehms	prtyban	scnsenv	euftf	imsmetn	imdfetn	impcntr	imbgeco	imueclt	imwbcnt	happy	sclmeet	inmdisc	sclact	crmvct	aesfdrk	health	hlthhmp	rlgblg	rlgdnm	rlgblge	rlgdnme	rlgdgr	rlgatnd	pray	dscrgrp	dscrrce	dscrntn	dscrrlg	dscrlng	dscretn	dscrage	dscrgnd	dscrsex	dscrdsb	dscroth	dscrdk	dscrref	dscrnap	dscrna	ctzcntr	ctzshipa	brncntr	cntbrtha	livecntr	lnghoma	lnghomb	blgetmg	facntr	fbrncnt	mocntr	mbrncnt	mdlswgt	mdhair	mdmemo	mdhappy	mdsexlf	hltherb	mdsdeff	scbevts	ctzchtx	hhmmb	gndr	yrbrn	domicil	hhmodwl	rmhhus	edulvla	edlvbe	edlvach	edlvcz	edlvde	edlvadk	edlvee	edlvaes	edlvgr	edlvlu	edlvno	edlvapl	edlvpt	edlvse	edufld	eduyrs	pdjobev	pdjobyr	emplrel	emplno	wrkctra	estsz	jbspv	njbspv	wkdcorga	iorgact	wkdcpce	wkhct	wkhtot	iscoco	nacer11	wrkac6m	uemp3m	uemp12m	uemp5yr	mbtru	hincsrca	hinctnt	pphincr	hincfel	brwmny	partner	iscocop	emprelp	emplnop	jbspvp	njbspvp	wkdcorp	ioactp	wkhtotp	edulvlf	emprf14	emplnof	jbspvf	occf14a	edulvlm	emprm14	emplnom	jbspvm	occm14a	atncrse	marital	lvghw	lvgoptn	lvgptn	lvgptne	icmsw	dvrcdev	chldhm	chldhhe	moalv	faalv	gdsprt	clmrlx	actvgrs	frshrst	lfintr	wmcpwrk	mnrsphm	mnrgtjb	prntghr	prrfmly	icptn	yrlvptn	dsgrhwk	dsgrmny	dsgrpwk	gwhhprc	gwdvhwk	icptnwk	wkengtp	wkovtmp	ptnwkwe	hwktwd1	hwkpwd1	hwkpwdp	hwktwe1	hwkpwe1	hwkpwep	ichwk1	hwktwd2	hwkpwd2	hwktwe2	hwkpwe2	ichwk2	tngdohm	hwkmono	chdohwk	hwkstrs	hmeqphw	lkafohh	updhlrl	updhlrp	cld12hh	cldcrot	cldcrmr	cldnhh	cldnhhn	iccldnh	cldnhhg	clnhhyb	clnhhbo	clnhhby	cldnhhd	clfncsp	clhwksp	clfncrc	clhwkrc	icb1958	plnchld	icmnac	icempl	jbcoedu	jbedyrs	jblrn	vrtywrk	jbrqlrn	jbscr	wgdpeft	hlpcowk	dcsfwrk	hlthrwk	wrkhrd	nevdnjb	oprtad	nbsrsp	bsmw	ppwwkp	yrcremp	trndnjb	wrkspv	smbtjoba	rpljbde	tmtowrk	wrkengt	wkovrtm	wrkwe	wrywprb	trdawrk	jbprtfp	icnopfm	pfmfdjb	dfcnswk	icemplr	grspay	netpay	payprd	stdlvl	prmpls	quclss	tchtruf	stdtruf	tchints	tchlcrt	stdask	stpvtfm	fmpvtst	tchlp	stdhrsw	stdmcdo	crspce	rtryr	wntrtr	icb1934	ipjbscr	ipjbhin	ipjbprm	ipjbini	ipjbwfm	wkhsch	fstjbyr	yrspdwk	icgndr	icchld	flthmcc	fthcncr	ptmhmcc	pthcncr	ipcrtiv	imprich	ipeqopt	ipshabt	impsafe	impdiff	ipfrule	ipudrst	ipmodst	ipgdtim	impfree	iphlppl	ipsuces	ipstrgv	ipadvnt	ipbhprp	iprspot	iplylfr	impenv	imptrad	impfun	regioafi	inwdd	inwmm	inwyr	inwshh	inwsmm	inwehh	inwemm	spltadma	supqdd	supqmm	supqyr	inwtm	dweight	pweight
ESS2e01	2	1.0	23.09.2005	3622	FI	7	2	1	1	2	1	0	8	8	5	3	5	1	5	3	10	0	3	0	88	1	4	2	2	2	66	6	2	66	8	6	6	88	7	9	9	2	5	2	4	0	4	4	4	3	5	0	7	5	2	3	2	1	3	3	 	 	 	 	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	3	3	3	1	1	4	1	2	2	1946	5	1	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	5	10	6	6666	1	66666	1	4	2	66666	0	3	3	40	40	8271	15	2	1	2	2	1	1	7	6	1	5	1	66666	6	66666	6	66666	66	66	666	1	2	1	6	5	1	3	6	6	66	2	1	1	6	6	2	1	2	2	1	2	1	2	5	2	1	2	1	4	2	1	1	1	1968	1	1	1	2	1	2	66	66	6	4	6	2	4	6	2	2	66	66	66	66	6	5	5	1	5	8	1	5	1	2	66	6	1	2	2	6	6666	1968	1976	0	2	3	3	3	2	6	1	1	1	1	3	2	4	4	2	4	1	3	1	2	5	5	2	6	1990	1	1	0	10	60	4	2	1	4	5	1	2	1	3	1	1800	6666666	5	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	5	2	5	3	40	1967	37	1	1	1	6	1	6	3	2	2	4	1	6	2	3	4	2	2	3	2	1	6	1	3	1	1	1	1	2	11	11	2004	10	20	11	38	4	11	11	2004	78	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3623	FI	3	2	4	3	1	1	0	7	8	8	3	1	3	9	9	9	7	7	7	8	1	4	2	2	1	4	2	1	4	5	9	8	8	8	8	8	2	3	4	2	5	3	3	3	5	7	5	9	6	1	3	2	1	2	3	 	 	 	 	7	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	2	2	2	4	2	2	2	4	2	1	1	1945	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	5	10	1	2000	1	66666	1	3	2	66666	8	0	9	40	40	7231	15	2	1	1	1	1	5	4	7	2	5	2	66666	6	66666	6	66666	66	66	666	1	2	2	6	5	1	2	2	6	5	2	3	6	6	2	2	2	6	2	1	2	2	2	2	3	5	3	4	1	4	5	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	3	6	3	6	2	2	4	1	5	9	2	1	2	2	66	6	1	3	2	6	6666	1968	1979	2	3	3	3	3	2	6	4	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	4	4	2	40	1963	36	2	6	66	6	66	6	3	5	4	5	4	5	4	3	2	3	3	3	5	4	5	4	6	3	2	4	5	2	3	11	2004	14	30	16	19	6	7	11	2004	109	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3624	FI	6	2	7	2	2	1	7	7	8	6	1	4	4	4	5	8	5	7	3	4	1	9	2	2	1	9	1	2	66	5	8	4	3	4	9	6	1	2	1	3	1	2	3	3	3	7	5	9	6	1	5	2	2	2	3	 	 	 	 	3	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	3	4	4	4	1	1	4	1	1	1	1959	4	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	12	12	6	6666	1	66666	1	3	2	66666	5	8	7	38	35	4142	64	2	2	6	6	1	1	5	7	3	4	2	66666	6	66666	6	66666	66	66	666	2	1	6	2	7	2	1	6	2	7	1	3	6	6	2	1	2	6	2	1	1	2	2	3	1	2	1	5	1	5	4	1	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	5	5	2	4	5	2	5	7	1	1	1	2	66	6	1	3	2	6	6666	1987	1991	0	2	4	6	6	1	1	1	1	1	3	4	4	3	4	1	3	2	1	2	2	2	6	1	3	1987	3	2	8	9	8	4	2	1	2	3	6	1	66	66	1	1650	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	3	4	4	40	1977	27	2	6	66	6	66	6	3	4	2	5	5	5	2	3	2	2	2	2	3	2	4	3	4	1	1	2	3	3	29	10	2004	14	30	15	49	5	1	11	2004	79	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3625	FI	3	2	0	66	1	1	6	7	8	7	2	4	2	6	6	6	7	7	6	8	1	8	2	2	2	66	6	2	66	4	4	5	6	6	6	5	1	1	3	2	6	2	2	2	7	9	5	6	4	1	2	1	3	3	2	 	 	 	 	3	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	2	1	2	2	1	4	4	3	1	2	1977	3	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	10	19	6	6666	1	66666	1	2	2	66666	7	5	4	38	40	2445	85	2	2	6	6	1	1	6	7	2	2	2	66666	6	66666	6	66666	66	66	666	5	1	6	1	8	5	1	6	2	3	1	5	6	6	2	1	2	6	2	2	1	1	4	5	5	5	5	4	2	4	4	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	4	3	2	1	2	4	2	5	2	2	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	3	1	1	1	7	5	2	4	3	2	4	2	2	3	4	3	3	2	6	2003	4	4	7	3	20	2	2	1	4	4	6	1	66	66	1	2456	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	5	5	5	5	38	2003	3	1	2	66	6	66	6	4	3	1	3	3	1	3	2	3	3	2	3	3	3	4	3	3	3	3	3	2	3	13	12	2004	18	10	19	51	4	17	12	2004	101	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3627	FI	6	1	7	2	1	1	6	9	9	7	3	5	2	8	9	9	6	6	7	8	2	66	2	2	2	66	6	2	66	5	9	7	7	8	8	8	2	1	2	2	4	2	3	3	6	7	5	9	6	1	3	2	2	1	3	 	 	 	 	2	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	2	2	2	2	1	1	4	2	2	2	1978	3	1	4	5	 	 	 	 	 	 	 	 	 	 	 	 	 	9	15	6	6666	1	66666	1	2	2	66666	9	6	9	38	38	3433	60	2	2	6	6	1	1	7	5	2	3	1	2139	1	66666	2	66666	8	2	38	2	1	6	2	5	2	1	6	2	7	2	5	6	6	1	6	2	6	2	2	2	1	2	3	3	4	3	4	1	5	4	2	1	1996	2	3	1	3	3	1	1	1	1	10	4	3	40	3	4	2	66	66	66	66	6	2	3	4	2	10	2	2	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	2	1	1	1	4	4	3	3	4	1	4	3	1	4	4	3	2	2	2	2000	2	4	3	8	10	1	1	1	2	1	1	2	1	1	1	1625	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	3	3	4	30	2000	4	1	2	66	6	66	6	5	5	1	5	2	4	2	2	2	4	2	2	5	3	5	2	5	2	3	4	4	3	10	11	2004	17	20	18	20	5	10	11	2004	60	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3629	FI	5	1	6	2	1	1	0	8	8	7	2	3	4	7	7	7	6	7	7	8	1	4	2	2	1	4	2	2	66	7	7	7	7	8	9	7	2	3	3	1	2	3	3	3	8	8	6	7	5	1	3	1	2	2	2	 	 	 	 	4	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	4	1	4	2	2	2	4	1	1	1	1976	3	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	4	11	6	6666	1	66666	1	1	2	66666	8	2	8	40	40	2131	28	2	2	6	6	1	1	5	7	2	5	2	66666	6	66666	6	66666	66	66	666	1	1	6	2	7	3	2	1	6	5	1	5	6	6	2	1	2	6	2	2	1	1	2	2	2	2	2	4	2	4	4	3	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	4	6	2	4	3	1	4	7	2	2	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	2	1	1	1	4	6	4	4	2	1	4	2	2	2	2	2	3	1	1	2000	4	3	8	1	12	3	4	2	2	2	6	1	66	66	1	1800	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	5	5	5	4	40	1997	6	2	6	66	6	66	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	8	12	2004	11	35	13	0	4	 	 	 	85	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3630	FI	4	1	2	1	3	2	1	4	6	6	3	3	3	5	8	9	5	5	5	7	1	10	2	1	2	66	6	2	66	5	8	6	6	7	8	6	1	5	1	4	2	3	3	3	3	88	3	8	6	1	2	1	1	2	3	 	 	 	 	3	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	2	2	2	2	2	1	1	4	2	4	1	1977	3	1	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	5	12	6	6666	1	66666	1	3	2	66666	7	0	7	40	40	7212	28	2	2	6	6	1	1	9	4	2	3	1	5132	1	66666	2	66666	7	5	36	1	1	6	2	5	3	1	6	2	5	2	1	1	6	6	1	1	2	1	6	1	1	2	4	4	2	3	4	1	5	4	1	1	1996	5	2	1	3	4	1	6	4	1	2	3	4	5	3	4	2	66	66	66	66	6	4	4	2	4	10	1	1	1	1	7	3	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	2	1	1	1	4	3	3	2	4	2	4	2	2	4	3	3	5	1	2	2002	3	2	6	4	15	2	2	2	1	3	3	2	2	2	1	2300	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	3	4	4	36	1996	7	2	6	66	6	66	6	4	4	2	6	5	5	4	3	1	4	1	3	5	2	4	5	5	4	1	5	4	3	16	11	2004	15	25	16	40	4	23	11	2004	75	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3632	FI	2	2	0	66	1	1	1	5	5	6	4	5	5	5	8	9	2	3	4	5	2	66	2	2	2	66	6	2	66	5	10	4	6	8	7	8	4	1	5	3	5	2	3	3	5	7	5	10	7	1	2	2	1	2	3	 	 	 	 	5	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	8	66	1	66	3	3	3	4	2	1	1	3	2	4	1	1968	3	1	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	1	9	1	2004	1	66666	2	1	1	5	8	6	7	38	38	7129	85	2	1	2	1	1	1	7	2	2	1	1	4142	1	66666	2	66666	8	5	38	88	4	6	6	66	3	3	6	6	66	2	1	1	6	6	1	1	2	1	6	1	8	4	4	5	6	4	4	2	4	4	2	1	1986	1	1	1	3	3	1	2	1	1	4	3	3	6	4	3	2	66	66	66	66	6	1	3	4	3	4	1	3	1	1	9	3	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	2	4	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	2	4	4	30	1984	20	2	6	66	6	66	6	2	4	2	3	1	2	2	2	2	4	2	3	3	2	4	2	4	2	1	3	3	3	1	12	2004	11	30	13	40	5	13	12	2004	130	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3634	FI	2	1	1	1	3	2	7	8	6	7	3	5	2	6	4	8	5	4	5	5	1	10	2	2	1	10	2	2	66	3	8	5	5	6	8	6	1	1	1	4	5	3	3	3	5	7	5	7	5	1	3	2	1	2	3	 	 	 	 	3	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	2	2	2	1	1	2	5	3	3	2	1956	3	1	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	8	12	6	6666	1	66666	1	2	2	66666	7	4	6	38	38	5132	85	2	2	6	6	1	1	7	3	2	4	1	7244	1	66666	2	66666	4	2	38	1	2	1	6	5	1	2	1	6	5	1	1	1	6	6	1	1	2	1	6	2	2	2	2	2	3	3	4	1	4	4	2	1	1979	5	5	1	3	3	1	3	4	2	2	4	3	4	3	3	2	66	66	66	66	6	4	4	1	4	9	1	1	1	2	66	6	1	1	1	1	1984	6666	6666	66	3	3	3	3	2	6	1	1	1	4	5	4	4	2	1	3	1	3	3	3	1	4	2	7	1996	4	2	1	10	30	6	3	4	3	3	3	2	3	3	1	7500	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	3	4	4	40	1975	28	1	1	4	3	1	6	3	5	9	4	3	3	6	2	6	2	2	3	4	3	3	6	6	3	4	5	3	3	1	12	2004	9	0	10	17	6	1	12	2004	77	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3635	FI	7	2	0	66	1	1	7	5	3	8	2	3	2	10	6	4	6	4	8	9	2	66	2	1	2	66	6	2	66	9	8	7	6	7	9	9	1	1	3	2	2	2	2	2	8	10	7	7	7	1	5	1	3	2	2	 	 	 	 	5	7	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	2	2	4	2	4	4	3	2	2	2	1984	3	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	12	12	2	6666	6	66666	6	6	6	66666	66	66	66	666	666	66666	666	6	2	6	6	3	5	5	2	2	2	2	66666	6	66666	6	66666	66	66	666	2	1	6	1	6	3	1	6	2	7	2	5	6	6	2	2	2	6	2	2	1	1	2	2	2	2	1	3	1	4	3	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	3	3	3	3	2	2	2	2	3	7	1	6	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	1	4	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	4	4	4	32	0	666	6	6	66	6	66	6	2	4	1	5	2	1	2	1	1	1	2	1	5	4	1	3	5	2	2	5	3	3	18	12	2004	15	0	15	58	5	18	12	2004	58	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3636	FI	5	2	1	1	1	1	6	7	9	4	2	3	3	7	8	8	6	6	6	8	1	6	2	2	1	4	2	2	66	9	8	9	8	10	10	7	3	2	2	2	5	3	3	3	3	8	5	8	7	1	3	1	2	2	3	 	 	 	 	3	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	2	3	2	2	1	4	1	1	1	1984	3	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	13	1	2004	1	66666	2	3	2	66666	9	1	10	40	45	5220	50	2	2	6	6	3	6	3	7	3	4	2	66666	6	66666	6	66666	66	66	666	3	1	6	2	2	5	1	6	2	3	2	5	6	6	2	2	2	6	2	2	1	1	3	2	3	4	5	5	1	5	4	2	2	6666	66	66	66	66	66	6	66	66	6	66	66	66	66	66	66	6	1	6	1	6	2	5	2	1	2	5	2	6	2	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	1	2	6	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	666	66	66	6	6	6	66	6	66	66	6	6666666	6666666	66	5	1	2	5	4	3	3	2	5	5	2	4	3	2	6666	6	1	4	4	4	5	2	50	2003	0	2	6	66	6	66	6	5	2	1	4	2	2	1	2	1	1	2	4	4	4	5	2	4	1	3	4	2	3	15	12	2004	12	0	13	3	4	16	12	2004	63	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3637	FI	5	2	1	1	3	1	7	7	7	5	2	3	2	7	8	8	6	5	6	8	1	4	2	2	2	66	6	2	66	7	9	6	6	8	7	4	2	1	1	2	4	2	2	2	4	9	5	9	4	1	3	2	2	1	3	 	 	 	 	7	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	3	3	3	1	2	4	1	3	2	1970	3	1	3	5	 	 	 	 	 	 	 	 	 	 	 	 	 	9	17	6	6666	1	66666	1	2	2	66666	8	2	9	40	40	3431	74	2	2	6	6	1	1	7	3	2	5	1	8251	1	66666	2	66666	99	2	40	3	1	6	2	7	3	1	6	2	5	2	5	6	6	1	6	2	6	1	6	1	1	2	2	2	2	2	4	1	5	5	1	1	2003	2	2	1	3	3	1	1	3	1	4	6	1	4	4	3	2	66	66	66	66	6	5	2	1	4	10	1	2	1	1	9	2	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	3	1	1	1	4	4	2	2	4	1	2	1	2	2	3	4	5	1	2	2000	4	2	6	3	180	2	2	1	3	4	4	2	2	2	1	1565	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	3	4	5	40	1991	13	1	1	2	3	1	6	2	5	2	1	2	1	3	2	4	2	2	2	3	2	2	2	4	2	3	1	2	3	12	10	2004	12	0	13	32	5	11	10	2004	92	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3639	FI	3	2	7	2	2	1	0	6	7	6	3	4	3	4	5	6	4	4	3	4	1	4	2	2	1	4	2	2	66	9	5	6	7	7	7	8	1	2	3	4	2	3	3	3	3	6	3	5	6	1	1	2	1	1	3	 	 	 	 	9	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	4	3	4	3	2	1	4	2	2	2	1945	5	2	6	1	 	 	 	 	 	 	 	 	 	 	 	 	 	4	12	6	6666	1	66666	1	1	2	66666	2	0	3	37	37	9132	85	2	2	6	6	1	1	5	5	1	5	1	66666	6	66666	6	66666	66	66	666	1	2	1	6	5	1	2	1	6	88	2	1	1	6	6	2	1	2	2	1	1	2	2	2	3	3	4	4	3	5	4	2	1	1965	2	2	1	4	3	2	66	66	6	4	4	3	4	4	3	2	66	66	66	66	6	1	4	1	4	8	1	5	1	2	66	6	1	2	2	6	6666	1965	1967	0	2	2	3	3	2	6	1	1	1	2	2	3	1	2	1	4	1	2	1	1	3	4	1	7	1989	2	4	2	5	10	5	2	4	3	4	3	2	2	2	1	1600	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	4	4	3	4	4	37	1964	40	1	1	1	6	1	6	3	4	3	3	3	4	3	3	2	3	2	2	3	2	4	3	4	1	1	2	3	1	4	11	2004	14	30	16	20	6	16	11	2004	110	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3640	FI	6	2	4	1	2	1	7	8	7	7	1	2	4	6	5	9	4	5	4	4	1	1	2	1	1	1	2	2	66	9	8	7	4	9	9	9	4	1	4	2	4	2	3	3	7	8	6	8	5	1	5	1	1	3	3	 	 	 	 	0	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	1	1	1	3	1	2	1	4	3	3	1	1962	5	1	8	5	 	 	 	 	 	 	 	 	 	 	 	 	 	4	17	6	6666	2	0	6	1	1	2	8	7	7	20	20	6112	55	1	2	6	6	3	3	7	5	2	1	1	6130	2	1	1	1	8	8	20	3	1	6	1	1	3	1	6	2	2	1	1	1	6	6	1	1	2	1	6	2	1	1	2	2	3	3	4	1	5	5	3	1	1985	3	2	3	3	3	1	3	3	5	4	3	4	10	4	3	2	66	66	66	66	6	1	3	4	4	6	2	3	1	2	66	6	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	1	1	2	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	0	5	5	4	3	3	1	2	3	1	2	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	2	4	4	5	4	20	1980	17	2	6	66	6	66	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	11	2004	19	0	20	41	4	 	 	 	101	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3641	FI	3	2	2	1	2	2	2	9	9	8	2	4	3	8	8	10	8	7	2	9	1	8	2	1	2	66	6	2	66	4	9	9	8	10	7	9	5	4	4	4	2	1	1	2	7	9	6	10	4	1	2	2	1	1	3	 	 	 	 	3	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	4	4	4	4	4	1	2	5	2	5	1	1965	5	1	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	1	15	6	6666	2	0	6	1	2	66666	10	10	10	20	20	3131	92	2	1	1	1	2	1	7	2	2	5	1	1229	1	66666	1	5	6	4	35	3	1	6	1	7	2	2	1	6	5	2	1	1	6	6	1	1	2	1	6	2	1	2	2	2	2	3	5	1	5	4	2	1	1991	6	3	4	3	3	1	3	4	2	6	4	3	6	4	3	2	66	66	66	66	6	4	4	3	5	10	1	3	1	1	9	3	2	66	6	6	6666	6666	6666	66	6	6	6	6	1	1	1	2	6	66	66	6	6	6	6	6	6	6	6	6	6	66	6	66	6666	6	6	66	66	0	7	1	4	3	2	2	2	1	3	2	6666666	6666666	66	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	3	2	1	4	4	24	1986	12	2	6	66	6	66	6	1	6	2	4	4	3	4	2	3	4	2	3	5	2	4	4	4	2	1	4	3	3	18	10	2004	10	0	11	9	5	18	10	2004	69	1	.212711819980218
ESS2e01	2	1.0	23.09.2005	3642	FI	5	4	7	2	1	1	5	9	8	8	2	5	3	10	10	10	8	8	8	9	1	4	2	2	1	4	2	1	4	9	10	7	8	7	8	9	1	1	1	2	8	1	3	3	1	5	7	9	7	1	3	1	1	2	3	 	 	 	 	9	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	66	1	66	6	FIN	000	2	1	66	1	66	3	3	1	3	3	2	5	4	1	3	2	1949	5	1	4	5	 	 	 	 	 	 	 	 	 	 	 	 	 	8	11	6	6666	1	66666	1	1	2	66666	10	10	10	38	38	3231	85	2	2	6	6	1	1	6	3	2	5	1	7124	2	0	2	66666	10	10	40	1	2	2	6	5	1	2	2	6	5	1	1	1	6	6	2	1	2	1	6	1	2	4	5	5	2	2	4	1	5	5	1	1	1975	5	1	1	3	1	1	1	1	1	2	5	2	2	5	2	2	66	66	66	66	6	5	5	1	5	10	2	2	2	2	66	6	1	2	2	6	6666	1976	1979	1	3	3	3	2	2	6	1	1	1	4	8	4	4	4	1	4	1	1	5	5	1	3	2	7	1969	3	4	8	8	12	6	2	4	3	3	3	2	3	1	1	2300	6666666	6	66	6	6	6	6	6	6	6	6	6	6	666	6	6	6666	6	1	5	4	4	4	3	38	1969	35	1	1	5	4	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	15	10	2004	10	0	11	47	4	 	 	 	107	1	.212711819980218
