y	x_norm	votesh_so	cutoff_34	cutoff_37	cutoff_40	cutoff_43	cutoff_46	cutoff_49
1	43.52761840820313	24.44933891296387	0	0	0	0	0	0
1	11.61863231658936	35.94344711303711	1	1	0	0	0	0
0	3.088772296905518	48.45561218261719	0	0	0	0	0	1
0	-49.5232048034668	62.29140090942383	0	0	0	0	0	0
0	-60.46005630493164	69.8017578125	0	0	0	0	0	0
0	11.23388671875	44.383056640625	0	0	0	1	0	0
0	23.74534225463867	34.52824783325195	1	0	0	0	0	0
0	-35.73477935791016	38.85878372192383	0	1	1	0	0	0
0	21.1095085144043	27.88184547424316	0	0	0	0	0	0
0	-10.02159976959229	54.47084426879883	0	0	0	0	0	0
1	38.51113891601563	21.52696418762207	0	0	0	0	0	0
0	53.41117477416992	23.2944164276123	0	0	0	0	0	0
0	-49.71595764160156	56.89011764526367	0	0	0	0	0	0
1	-5.123338222503662	30.94095230102539	1	1	0	0	0	0
1	8.603012084960938	45.69849395751953	0	0	0	0	1	0
1	3.432342529296875	38.69636917114258	0	1	1	0	0	0
1	-25.44239234924316	58.27762603759766	0	0	0	0	0	0
0	22.38601493835449	28.21391868591309	0	0	0	0	0	0
0	-20.48820495605469	59.43499755859375	0	0	0	0	0	0
0	-32.11456680297852	66.05728149414063	0	0	0	0	0	0
0	-14.13843631744385	57.06921768188477	0	0	0	0	0	0
0	-39.4854621887207	65.13795471191406	0	0	0	0	0	0
0	-18.63131904602051	53.88749694824219	0	0	0	0	0	0
0	.7686018943786621	49.61569976806641	0	0	0	0	0	1
0	-43.5755615234375	47.16398620605469	0	0	0	0	1	1
1	48.8730354309082	19.44840621948242	0	0	0	0	0	0
0	26.4561653137207	36.77191925048828	0	1	0	0	0	0
0	-5.95238208770752	52.97619247436523	0	0	0	0	0	0
0	11.65390014648438	44.17304992675781	0	0	0	1	0	0
1	-23.22993278503418	61.61496734619141	0	0	0	0	0	0
0	2.855247259140015	34.06374359130859	1	0	0	0	0	0
0	-36.72369003295898	59.5334358215332	0	0	0	0	0	0
0	-12.05605602264404	37.34881973266602	1	1	1	0	0	0
0	-24.4167366027832	62.20836639404297	0	0	0	0	0	0
0	11.4463005065918	44.27684783935547	0	0	0	1	0	0
0	16.21455192565918	38.34771728515625	0	1	1	0	0	0
1	27.56410217285156	23.0544319152832	0	0	0	0	0	0
0	18.99791145324707	40.50104141235352	0	0	1	0	0	0
0	-12.05105495452881	44.42465591430664	0	0	0	1	1	0
0	-27.32240295410156	63.66120147705078	0	0	0	0	0	0
1	18.73890113830566	40.63055038452148	0	0	1	0	0	0
1	-19.04213523864746	35.29985046386719	1	1	0	0	0	0
1	26.87618064880371	25.44490623474121	0	0	0	0	0	0
1	35.39758682250977	22.48975372314453	0	0	0	0	0	0
1	12.23744201660156	43.05936050415039	0	0	0	1	0	0
0	2.878025054931641	48.56098556518555	0	0	0	0	0	1
0	-8.246957778930664	54.12347793579102	0	0	0	0	0	0
1	11.27391719818115	41.14088821411133	0	0	1	1	0	0
0	40.07199478149414	24.03913497924805	0	0	0	0	0	0
0	-9.137784957885742	48.97084045410156	0	0	0	0	0	1
0	-17.83177947998047	49.66363906860352	0	0	0	0	0	1
1	-32.80883026123047	65.36921691894531	0	0	0	0	0	0
0	21.8166561126709	33.39455413818359	1	0	0	0	0	0
0	-17.89106369018555	56.51396560668945	0	0	0	0	0	0
1	-14.34487724304199	56.1993293762207	0	0	0	0	0	0
0	-4.633646965026855	42.12617874145508	0	0	1	1	0	0
1	-50.01315307617188	50.89219284057617	0	0	0	0	0	0
0	60.69547653198242	13.82552242279053	0	0	0	0	0	0
1	31.45184898376465	28.69589042663574	0	0	0	0	0	0
0	3.654086589813232	43.13567352294922	0	0	0	1	0	0
0	-5.2649827003479	47.80197525024414	0	0	0	0	1	1
0	-.1466035842895508	47.03445053100586	0	0	0	0	1	1
0	-53.1099967956543	56.07427215576172	0	0	0	0	0	0
0	-100	100	0	0	0	0	0	0
1	-19.73336601257324	59.14919281005859	0	0	0	0	0	0
1	23.73887252807617	38.13056182861328	0	1	1	0	0	0
0	13.99103355407715	43.00448226928711	0	0	0	1	0	0
0	-8.616879463195801	54.30843734741211	0	0	0	0	0	0
0	-12.84694671630859	56.4234733581543	0	0	0	0	0	0
0	20.33246231079102	32.99880599975586	1	0	0	0	0	0
0	-51.41893768310547	53.29146575927734	0	0	0	0	0	0
0	-7.664671421051025	43.54148864746094	0	0	0	1	1	0
1	-15.6245231628418	57.81226348876953	0	0	0	0	0	0
0	-16.65289306640625	43.09917449951172	0	0	0	1	1	0
0	-31.69398880004883	45.58938598632813	0	0	0	1	1	0
0	-25	60.19552993774414	0	0	0	0	0	0
0	-33.96774673461914	58.50713348388672	0	0	0	0	0	0
1	-3.742614269256592	47.78632354736328	0	0	0	0	1	1
1	38.99956512451172	27.25097846984863	0	0	0	0	0	0
0	6.094842910766602	37.26053237915039	0	1	0	0	0	0
0	-28.35869407653809	36.9041633605957	1	1	1	0	0	0
0	-32.10737228393555	61.04417419433594	0	0	0	0	0	0
0	11.39240550994873	43.9796257019043	0	0	0	1	0	0
1	-11.14286518096924	29.85318946838379	1	1	0	0	0	0
1	9.24103832244873	39.69123458862305	0	0	1	0	0	0
1	21.0687255859375	33.55044555664063	1	0	0	0	0	0
1	9.838771820068359	39.53281784057617	0	0	1	0	0	0
1	8.644911766052246	45.67754745483398	0	0	0	0	1	0
0	7.575607299804688	46.21219635009766	0	0	0	0	1	0
0	13.13996315002441	35.42923736572266	1	1	0	0	0	0
1	-8.571428298950195	44.38946533203125	0	0	0	1	1	0
0	3.063488006591797	48.46825408935547	0	0	0	0	0	1
0	23.25759315490723	38.37120056152344	0	1	1	0	0	0
0	2.32258129119873	23.43225860595703	0	0	0	0	0	0
0	-33.40456008911133	42.73504257202148	0	0	1	1	0	0
1	-16.89419746398926	39.73976135253906	0	1	1	0	0	0
1	4.62796688079834	29.90225601196289	0	0	0	0	0	0
1	-2.663162231445313	50.02371215820313	0	0	0	0	0	1
0	12.653639793396	33.43576049804688	1	0	0	0	0	0
0	-24.00353622436523	45.03643035888672	0	0	0	1	1	0
0	-37.05479049682617	54.10205841064453	0	0	0	0	0	0
1	46.49383926391602	24.54313659667969	0	0	0	0	0	0
1	2.683395147323608	28.03703308105469	0	0	0	0	0	0
1	3.535243988037109	40.25307464599609	0	0	1	0	0	0
0	63.64536285400391	18.17732048034668	0	0	0	0	0	0
0	-7.246377944946289	41.66007995605469	0	0	1	1	0	0
0	-45.20547866821289	49.9377326965332	0	0	0	0	0	1
0	-16.96262550354004	40.56349563598633	0	1	1	1	0	0
0	-26.91188430786133	46.17623519897461	0	0	0	1	1	0
0	13.22385025024414	28.13692092895508	0	0	0	0	0	0
0	-46.79429244995117	52.98424911499023	0	0	0	0	0	0
0	-18.17799758911133	44.95527648925781	0	0	0	1	1	0
0	-34.63368988037109	48.84636688232422	0	0	0	0	0	1
0	-21.11741065979004	45.70598983764648	0	0	0	1	1	0
0	-38.0363655090332	41.83896255493164	0	0	1	1	0	0
1	-10.28182792663574	51.90482711791992	0	0	0	0	0	0
0	4.001107692718506	28.75252723693848	0	0	0	0	0	0
0	-20.56620597839355	36.36263656616211	1	1	1	0	0	0
0	-54.07879257202148	58.7470703125	0	0	0	0	0	0
0	-12.46537303924561	56.23268508911133	0	0	0	0	0	0
0	6.193530559539795	35.37824249267578	1	1	0	0	0	0
0	-15.46817684173584	51.61895751953125	0	0	0	0	0	0
1	-5.563667297363281	46.73992538452148	0	0	0	0	1	1
0	10.25072002410889	32.30157089233398	1	0	0	0	0	0
1	2.85794734954834	44.13628005981445	0	0	0	1	0	0
0	11.06330490112305	33.35586929321289	1	0	0	0	0	0
0	-40.55574417114258	47.57926940917969	0	0	0	0	1	1
1	-5.648443222045898	52.82422256469727	0	0	0	0	0	0
0	10.23706245422363	41.94264221191406	0	0	1	1	0	0
0	9.608325004577637	38.08636856079102	0	1	1	0	0	0
1	-14.74075603485107	57.37037658691406	0	0	0	0	0	0
0	11.00445365905762	39.46743774414063	0	0	1	0	0	0
1	12.57562637329102	31.07173728942871	0	0	0	0	0	0
0	17.24456596374512	41.37771606445313	0	0	1	1	0	0
0	-14.13043785095215	57.06521987915039	0	0	0	0	0	0
1	47.55301666259766	26.22348976135254	0	0	0	0	0	0
0	-37.4212760925293	68.71063995361328	0	0	0	0	0	0
0	-3.5104660987854	51.75522994995117	0	0	0	0	0	0
0	-13.25167083740234	43.98663711547852	0	0	0	1	1	0
0	-2.109706401824951	51.05485153198242	0	0	0	0	0	0
1	-2.545001983642578	51.27249908447266	0	0	0	0	0	0
0	19.24969291687012	34.80934906005859	1	1	0	0	0	0
1	27.86988067626953	24.90782737731934	0	0	0	0	0	0
1	18.81350326538086	38.73428726196289	0	1	1	0	0	0
1	9.33220100402832	42.15559768676758	0	0	0	1	0	0
0	15.4269905090332	34.88742828369141	1	1	0	0	0	0
1	-36.00135040283203	60.9929084777832	0	0	0	0	0	0
1	37.89485549926758	31.05257415771484	0	0	0	0	0	0
1	8.261335372924805	45.86933135986328	0	0	0	0	1	0
0	-32.57987594604492	43.86003112792969	0	0	0	1	1	0
1	-56.3408203125	58.03610610961914	0	0	0	0	0	0
0	8.213186264038086	31.61191368103027	1	0	0	0	0	0
0	-37.91960525512695	68.95980072021484	0	0	0	0	0	0
0	2.966958284378052	36.43515396118164	0	1	0	0	0	0
1	-7.313358783721924	53.04723358154297	0	0	0	0	0	0
0	.5948156118392944	49.70259475708008	0	0	0	0	0	1
0	-16.44065475463867	39.16593933105469	0	1	1	0	0	0
1	4.708323001861572	46.55019378662109	0	0	0	0	1	0
1	7.765266418457031	46.11736679077148	0	0	0	0	1	0
1	14.40705394744873	42.79647064208984	0	0	0	1	0	0
1	14.71124267578125	35.77507781982422	1	1	0	0	0	0
1	4.051563262939453	40.9146728515625	0	0	1	0	0	0
0	40.74262237548828	29.62868881225586	0	0	0	0	0	0
1	-11.58992671966553	51.64435958862305	0	0	0	0	0	0
1	6.970682621002197	44.75569915771484	0	0	0	1	1	0
0	33.53660583496094	26.05647659301758	0	0	0	0	0	0
0	-14.84136581420898	37.37255859375	1	1	1	0	0	0
0	-21.34352684020996	44.50727844238281	0	0	0	1	1	0
0	-77.00462341308594	80.0765380859375	0	0	0	0	0	0
0	-32.87987518310547	42.53854370117188	0	0	1	1	0	0
1	18.43723297119141	39.01869964599609	0	1	1	0	0	0
1	21.91938972473145	38.70814895629883	0	1	1	0	0	0
1	39.73300933837891	26.15117645263672	0	0	0	0	0	0
0	9.982294082641602	38.46154022216797	0	1	1	0	0	0
0	-16.76290512084961	41.58930969238281	0	0	1	1	0	0
0	-23.52941131591797	61.76470565795898	0	0	0	0	0	0
0	4.151490211486816	47.92425155639648	0	0	0	0	0	1
0	-29.79062271118164	38.52981185913086	1	1	1	0	0	0
1	-18.65134429931641	33.72220230102539	1	1	0	0	0	0
0	67.31804656982422	16.34097480773926	0	0	0	0	0	0
1	4.908230781555176	35.34030151367188	1	1	0	0	0	0
0	4.158463954925537	46.9267692565918	0	0	0	0	1	0
0	7.596683502197266	46.20166015625	0	0	0	0	1	0
0	-23.39991760253906	37.48471069335938	1	1	1	0	0	0
1	-13.80013561248779	48.24382400512695	0	0	0	0	1	1
1	.6849735975265503	49.40350341796875	0	0	0	0	0	1
0	5.317294597625732	28.75378799438477	0	0	0	0	0	0
0	4.789948463439941	47.60502624511719	0	0	0	0	1	1
0	-28.42630195617676	60.40824127197266	0	0	0	0	0	0
1	-7.612171649932861	53.80608367919922	0	0	0	0	0	0
0	-31.4505786895752	65.72528839111328	0	0	0	0	0	0
0	15.19198417663574	42.40400695800781	0	0	0	1	0	0
1	-14.24754905700684	57.12377548217773	0	0	0	0	0	0
0	18.96186256408691	40.51906585693359	0	0	1	0	0	0
0	11.53695583343506	44.23152160644531	0	0	0	1	0	0
0	25.27814865112305	27.50333786010742	0	0	0	0	0	0
0	-10.6630802154541	55.33153915405273	0	0	0	0	0	0
0	-31.59707450866699	65.79853820800781	0	0	0	0	0	0
0	-42.21625518798828	47.50766754150391	0	0	0	0	1	1
0	5.492854118347168	47.25357437133789	0	0	0	0	1	0
0	-29.8214282989502	64.91071319580078	0	0	0	0	0	0
0	-22.91751289367676	45.42868804931641	0	0	0	1	1	0
0	-19.46782684326172	51.19015502929688	0	0	0	0	0	0
0	-4.079902172088623	41.31960678100586	0	0	1	1	0	0
0	-23.02651023864746	40.51391983032227	0	1	1	1	0	0
1	-21.12405967712402	44.04575729370117	0	0	0	1	1	0
1	21.32828521728516	27.14244079589844	0	0	0	0	0	0
0	50.556640625	20.93905830383301	0	0	0	0	0	0
0	-27.89508628845215	44.18759536743164	0	0	0	1	1	0
0	-20.25569343566895	60.12784957885742	0	0	0	0	0	0
0	-23.74045944213867	61.8702278137207	0	0	0	0	0	0
1	-3.866618871688843	42.63923645019531	0	0	1	1	0	0
1	30.03300476074219	31.04848861694336	0	0	0	0	0	0
0	2.671489238739014	40.04899597167969	0	0	1	0	0	0
0	-21.39068794250488	60.69534301757813	0	0	0	0	0	0
1	5.322131633758545	47.33893585205078	0	0	0	0	1	0
1	2.920445919036865	48.53977966308594	0	0	0	0	0	1
0	26.08840179443359	36.9557991027832	0	1	0	0	0	0
1	-31.22529602050781	58.27843475341797	0	0	0	0	0	0
0	16.80358695983887	41.59820556640625	0	0	1	1	0	0
0	-54.84687042236328	67.39586639404297	0	0	0	0	0	0
0	19.98334312438965	21.37070846557617	0	0	0	0	0	0
0	-35.34404754638672	48.89871978759766	0	0	0	0	0	1
1	3.6995530128479	48.15022277832031	0	0	0	0	0	1
0	5.380332469940186	47.30983352661133	0	0	0	0	1	0
1	24.64470481872559	36.20632171630859	1	1	0	0	0	0
1	10.44913482666016	44.77543258666992	0	0	0	1	1	0
0	13.03390598297119	42.67576599121094	0	0	0	1	0	0
0	-.3478109836578369	35.83587646484375	1	1	0	0	0	0
0	-2.788072824478149	36.18725967407227	1	1	1	0	0	0
0	-13.04137420654297	48.70271682739258	0	0	0	0	1	1
0	30.21978187561035	34.89011001586914	1	1	0	0	0	0
0	-7.549360275268555	53.77467727661133	0	0	0	0	0	0
1	-14.21817207336426	57.10908889770508	0	0	0	0	0	0
0	3.44427227973938	32.73993682861328	1	0	0	0	0	0
0	-5.042016506195068	44.97478866577148	0	0	0	1	1	0
1	-2.431011199951172	51.21550750732422	0	0	0	0	0	0
0	15.87606334686279	40.76332092285156	0	0	1	0	0	0
0	-2.00815486907959	49.98490142822266	0	0	0	0	0	1
1	-6.45071268081665	53.22535705566406	0	0	0	0	0	0
1	-7.988332271575928	29.53518867492676	1	1	0	0	0	0
1	34.13026428222656	23.34534454345703	0	0	0	0	0	0
0	24.6769905090332	25.28450393676758	0	0	0	0	0	0
0	27.25687026977539	36.37156677246094	1	1	0	0	0	0
0	-62.64710235595703	63.20780944824219	0	0	0	0	0	0
0	-30.62068748474121	53.09283828735352	0	0	0	0	0	0
0	-60.1440544128418	80.07202911376953	0	0	0	0	0	0
1	-21.25483512878418	43.29740142822266	0	0	0	1	1	0
0	8.127760887145996	28.90208625793457	0	0	0	0	0	0
0	-16.75584411621094	43.22907257080078	0	0	0	1	1	0
0	-25.40581130981445	62.70290756225586	0	0	0	0	0	0
0	9.473434448242188	30.98154640197754	0	0	0	0	0	0
0	23.58465194702148	31.80435371398926	1	0	0	0	0	0
0	-17.33865356445313	44.10748291015625	0	0	0	1	1	0
0	-49.99853897094727	56.58960342407227	0	0	0	0	0	0
1	-31.34749221801758	60.47796630859375	0	0	0	0	0	0
0	54.50154113769531	19.57160758972168	0	0	0	0	0	0
0	1.536938548088074	49.23153305053711	0	0	0	0	0	1
0	-23.46618843078613	55.93371963500977	0	0	0	0	0	0
0	-22.85463714599609	61.42731857299805	0	0	0	0	0	0
0	2.291783809661865	48.85411071777344	0	0	0	0	0	1
0	-70.74097442626953	85.3704833984375	0	0	0	0	0	0
1	44.53690719604492	25.75921440124512	0	0	0	0	0	0
0	6.122991561889648	42.74164962768555	0	0	0	1	0	0
1	-21.98385047912598	60.99192428588867	0	0	0	0	0	0
0	-42.67749786376953	71.3387451171875	0	0	0	0	0	0
1	-.6656795740127563	40.72207641601563	0	1	1	1	0	0
0	15.7568244934082	22.87681198120117	0	0	0	0	0	0
0	-28.37638854980469	44.03010559082031	0	0	0	1	1	0
0	-17.18660354614258	58.59330368041992	0	0	0	0	0	0
0	-25.56167793273926	42.96735763549805	0	0	1	1	1	0
0	-4.474994659423828	42.45248031616211	0	0	1	1	0	0
1	38.06706237792969	30.96646881103516	0	0	0	0	0	0
0	5.116841316223145	46.77679061889648	0	0	0	0	1	0
0	-18.30484580993652	59.15242385864258	0	0	0	0	0	0
0	-46.48551177978516	50.54347991943359	0	0	0	0	0	1
0	-14.43615531921387	40.98288726806641	0	0	1	1	0	0
1	-6.15079402923584	36.73941802978516	1	1	1	0	0	0
0	12.44173526763916	24.59663009643555	0	0	0	0	0	0
0	-8.309849739074707	41.31555557250977	0	0	1	1	0	0
1	-27.68565368652344	49.13997268676758	0	0	0	0	0	1
1	26.53701972961426	27.25211334228516	0	0	0	0	0	0
0	7.952091217041016	39.51305770874023	0	0	1	0	0	0
1	-25.7839412689209	58.87347412109375	0	0	0	0	0	0
0	52.1779670715332	23.91101455688477	0	0	0	0	0	0
0	-14.3406810760498	56.18748092651367	0	0	0	0	0	0
0	-31.72260475158691	57.61874389648438	0	0	0	0	0	0
0	-35.32568359375	40.24444961547852	0	1	1	1	0	0
0	-14.35378456115723	57.17689514160156	0	0	0	0	0	0
1	7.865166664123535	46.06741714477539	0	0	0	0	1	0
1	46.4195442199707	26.79022789001465	0	0	0	0	0	0
0	6.744098663330078	36.45560073852539	0	1	0	0	0	0
1	16.36642265319824	41.81678771972656	0	0	1	1	0	0
0	9.288703918457031	45.35564804077148	0	0	0	0	1	0
0	.2657800912857056	49.86710739135742	0	0	0	0	0	1
0	-31.58844757080078	65.79421997070313	0	0	0	0	0	0
0	-32.03677368164063	45.61527633666992	0	0	0	1	1	0
1	-46.55388259887695	49.5614013671875	0	0	0	0	0	1
1	15.01014232635498	42.49493026733398	0	0	0	1	0	0
1	10.21465396881104	44.89267349243164	0	0	0	0	1	0
0	23.30428314208984	38.34785842895508	0	1	1	0	0	0
1	-3.448274612426758	51.72413635253906	0	0	0	0	0	0
1	.6793946027755737	49.66030502319336	0	0	0	0	0	1
0	-27.34744262695313	63.67372131347656	0	0	0	0	0	0
0	-6.913921356201172	37.38553237915039	1	1	1	0	0	0
0	-.1999616622924805	34.43311309814453	1	1	0	0	0	0
1	-29.39763450622559	63.6363639831543	0	0	0	0	0	0
1	-16.53295707702637	58.2664794921875	0	0	0	0	0	0
0	15.27579689025879	34.75665283203125	1	1	0	0	0	0
1	-36.55281448364258	55.84709167480469	0	0	0	0	0	0
0	.0211596488952637	45.87874603271484	0	0	0	0	1	0
0	10.87806510925293	44.56096649169922	0	0	0	1	1	0
1	-29.0666675567627	64.53333282470703	0	0	0	0	0	0
0	4.057827472686768	47.97108459472656	0	0	0	0	0	1
0	.7746040821075439	36.86209106445313	0	1	0	0	0	0
0	-16.5615177154541	58.28076171875	0	0	0	0	0	0
1	16.10414695739746	41.94792938232422	0	0	1	1	0	0
1	24.61240386962891	37.69379806518555	0	1	0	0	0	0
0	5.406913280487061	47.29654312133789	0	0	0	0	1	0
0	6.988564014434814	46.50571823120117	0	0	0	0	1	0
0	-11.33869934082031	55.66934967041016	0	0	0	0	0	0
0	-19.43661880493164	55.71428680419922	0	0	0	0	0	0
0	18.59010696411133	40.7049446105957	0	0	1	0	0	0
1	2.245986461639404	48.87700653076172	0	0	0	0	0	1
1	5.944988250732422	47.02750778198242	0	0	0	0	1	0
1	10.78431606292725	44.60784149169922	0	0	0	1	1	0
1	50.13902282714844	24.93049049377441	0	0	0	0	0	0
0	8.854066848754883	45.57296752929688	0	0	0	0	1	0
0	-.7863700389862061	35.61598968505859	1	1	0	0	0	0
1	1.413238048553467	49.29338073730469	0	0	0	0	0	1
0	8.131954193115234	45.93402481079102	0	0	0	0	1	0
0	3.353658199310303	48.32316970825195	0	0	0	0	0	1
1	-13.24456977844238	56.62228393554688	0	0	0	0	0	0
1	31.10505104064941	34.44747543334961	1	0	0	0	0	0
0	18.36177444458008	40.81911087036133	0	0	1	0	0	0
0	-36.82432174682617	68.41216278076172	0	0	0	0	0	0
0	17.37089157104492	41.31455230712891	0	0	1	1	0	0
0	-9.247838973999023	54.62392044067383	0	0	0	0	0	0
1	-25.14699172973633	57.44007110595703	0	0	0	0	0	0
1	21.09415817260742	39.45291900634766	0	0	1	0	0	0
1	45.5272331237793	27.23638153076172	0	0	0	0	0	0
1	15.58386421203613	41.57112503051758	0	0	1	1	0	0
0	-15.16306400299072	46.01731109619141	0	0	0	1	1	0
0	-29.1359691619873	41.60882186889648	0	0	1	1	0	0
0	-17.65572166442871	43.96753692626953	0	0	0	1	1	0
1	-13.32106876373291	51.56922912597656	0	0	0	0	0	0
0	-44.40034484863281	65.15632629394531	0	0	0	0	0	0
1	-3.031361103057861	30.55749320983887	1	1	0	0	0	0
1	100	0	0	0	0	0	0	0
1	2.911904335021973	48.54404449462891	0	0	0	0	0	1
0	19.13681030273438	40.43159484863281	0	0	1	0	0	0
0	-7.733911514282227	34.77555465698242	1	1	0	0	0	0
0	29.73888778686523	26.63082695007324	0	0	0	0	0	0
0	-.4002571105957031	50.20012664794922	0	0	0	0	0	1
0	-20.3848705291748	39.55824661254883	0	1	1	0	0	0
0	11.63008213043213	44.18495941162109	0	0	0	1	0	0
0	-24	62	0	0	0	0	0	0
0	-21.2166919708252	37.50628662109375	1	1	1	0	0	0
0	-12.95638656616211	51.54664993286133	0	0	0	0	0	0
0	-23.56942558288574	53.26130294799805	0	0	0	0	0	0
0	-28.97445487976074	62.79069900512695	0	0	0	0	0	0
1	14.50496864318848	38.68685531616211	0	1	1	0	0	0
0	28.8316764831543	35.58415985107422	1	1	0	0	0	0
0	-50.11874008178711	56.72890472412109	0	0	0	0	0	0
0	-21.45476722717285	52.88730239868164	0	0	0	0	0	0
1	12.01496124267578	43.99251937866211	0	0	0	1	0	0
1	4.118084907531738	45.43537521362305	0	0	0	0	1	0
0	5.032947540283203	47.48352432250977	0	0	0	0	1	0
1	-5.989322185516357	50.7285041809082	0	0	0	0	0	0
1	-7.536867141723633	44.2462043762207	0	0	0	1	1	0
1	13.78758525848389	29.1585865020752	0	0	0	0	0	0
0	46.77710723876953	26.61144638061523	0	0	0	0	0	0
1	29.11877632141113	35.44061279296875	1	1	0	0	0	0
1	4.555010795593262	47.72249603271484	0	0	0	0	0	1
0	7.009348392486572	46.49532699584961	0	0	0	0	1	0
0	-45.01887130737305	50.402099609375	0	0	0	0	0	1
0	-2.098730087280273	49.37924957275391	0	0	0	0	0	1
0	-10.59809589385986	38.84074401855469	0	1	1	0	0	0
0	42.17988967895508	21.31147575378418	0	0	0	0	0	0
0	-41.32856750488281	56.022705078125	0	0	0	0	0	0
0	-50.53009796142578	54.48337936401367	0	0	0	0	0	0
0	-28.04265022277832	64.02132415771484	0	0	0	0	0	0
1	17.77100563049316	41.11449813842773	0	0	1	1	0	0
0	19.50555992126465	40.24721908569336	0	0	1	0	0	0
0	-6.461155414581299	53.2305793762207	0	0	0	0	0	0
1	-2.146118879318237	49.93911743164063	0	0	0	0	0	1
1	17.08981704711914	30.60333061218262	0	0	0	0	0	0
0	13.07908916473389	30.07422637939453	0	0	0	0	0	0
1	-8.029306411743164	52.60561752319336	0	0	0	0	0	0
1	17.7702522277832	31.18042945861816	0	0	0	0	0	0
0	26.33459854125977	32.11640930175781	1	0	0	0	0	0
1	-28.08976745605469	44.27580261230469	0	0	0	1	1	0
0	2.312511205673218	43.68896102905273	0	0	0	1	0	0
0	-24.86838340759277	62.43418884277344	0	0	0	0	0	0
0	-19.91729736328125	59.95864868164063	0	0	0	0	0	0
1	2.642524242401123	48.67873764038086	0	0	0	0	0	1
0	17.42259216308594	41.28870391845703	0	0	1	1	0	0
1	-13.85001850128174	56.529296875	0	0	0	0	0	0
0	6.310000896453857	46.09935760498047	0	0	0	0	1	0
0	19.46446990966797	40.26776504516602	0	0	1	0	0	0
1	18.06563186645508	40.96718597412109	0	0	1	0	0	0
0	19.09345054626465	40.45327758789063	0	0	1	0	0	0
0	-3.860181570053101	38.17629241943359	1	1	1	0	0	0
1	-12.46819496154785	56.23409652709961	0	0	0	0	0	0
0	-47.12583541870117	58.19038772583008	0	0	0	0	0	0
0	-28.67803573608398	42.83581924438477	0	0	1	1	0	0
0	12.57310199737549	41.44736862182617	0	0	1	1	0	0
0	-9.050774574279785	54.52538681030273	0	0	0	0	0	0
0	-22.35441589355469	58.23419189453125	0	0	0	0	0	0
0	-30.41344261169434	44.88399505615234	0	0	0	1	1	0
0	4.043781757354736	47.97810745239258	0	0	0	0	0	1
1	-4.868650436401367	52.434326171875	0	0	0	0	0	0
1	7.534244537353516	46.23287582397461	0	0	0	0	1	0
0	-66.30152130126953	69.09513854980469	0	0	0	0	0	0
0	-37.2666015625	44.22019577026367	0	0	0	1	1	0
1	75.49591064453125	12.25204181671143	0	0	0	0	0	0
0	65.70985412597656	17.14507293701172	0	0	0	0	0	0
0	.6069779396057129	49.69651031494141	0	0	0	0	0	1
0	9.838617324829102	32.33521270751953	1	0	0	0	0	0
0	.7599622011184692	43.52177810668945	0	0	0	1	0	0
1	18.77434158325195	40.61282730102539	0	0	1	0	0	0
0	-11.57209587097168	55.78604888916016	0	0	0	0	0	0
0	21.3148078918457	39.34259796142578	0	1	1	0	0	0
1	21.29544830322266	39.35227584838867	0	1	1	0	0	0
0	.659593939781189	49.67020416259766	0	0	0	0	0	1
1	11.7312068939209	44.13439559936523	0	0	0	1	0	0
1	5.337360382080078	47.33131790161133	0	0	0	0	1	0
1	50.05599212646484	24.97200584411621	0	0	0	0	0	0
0	4.768237590789795	45.619873046875	0	0	0	0	1	0
1	-18.29955673217773	59.14977645874023	0	0	0	0	0	0
1	7.574886322021484	42.83794021606445	0	0	0	1	0	0
0	18.37005996704102	40.81496810913086	0	0	1	0	0	0
0	-64.75875091552734	67.00800323486328	0	0	0	0	0	0
1	14.53796577453613	42.73101806640625	0	0	0	1	0	0
1	20.34412956237793	39.82793426513672	0	0	1	0	0	0
0	2.05761194229126	48.97119522094727	0	0	0	0	0	1
1	-11.06033039093018	55.53016662597656	0	0	0	0	0	0
1	-32.90286254882813	42.78495407104492	0	0	1	1	0	0
0	2.180013179779053	31.83682250976563	1	0	0	0	0	0
0	-50.38636779785156	75.19318389892578	0	0	0	0	0	0
0	-57.71780776977539	77.20170593261719	0	0	0	0	0	0
0	20.7776927947998	36.5038948059082	0	1	0	0	0	0
0	-8.676958084106445	54.33847808837891	0	0	0	0	0	0
0	-7.990717887878418	32.72423934936523	1	1	0	0	0	0
1	-4.055729389190674	48.80735397338867	0	0	0	0	0	1
1	3.032827377319336	48.48358535766602	0	0	0	0	0	1
1	20.38684272766113	33.59617233276367	1	0	0	0	0	0
0	-25.70413398742676	62.85206604003906	0	0	0	0	0	0
1	-5.232304573059082	47.82891845703125	0	0	0	0	1	1
0	7.438978672027588	46.28051376342773	0	0	0	0	1	0
0	5.925118923187256	23.41486167907715	0	0	0	0	0	0
0	-14.06090259552002	47.26178359985352	0	0	0	0	1	1
0	-42.62345886230469	51.42316055297852	0	0	0	0	0	0
0	-37.22853851318359	49.30683517456055	0	0	0	0	0	1
0	-14.32099056243896	57.16049575805664	0	0	0	0	0	0
0	7.382812976837158	39.609375	0	0	1	0	0	0
1	-21.27913475036621	60.63956451416016	0	0	0	0	0	0
0	11.43845367431641	30.58027839660645	0	0	0	0	0	0
1	-8.96574878692627	51.08946990966797	0	0	0	0	0	0
